act,scene,character,line,word_count,neg,neu,pos,compound
4.0,7.0,LAERTES,"Too much of water hast thou, poor Ophelia, And therefore I forbid my tears. But yet It is our trick; nature her custom holds, Let shame say what it will. When these are gone, The woman will be out.--Adieu, my lord. I have a speech o' fire that fain would blaze, But that this folly drowns it.",57,0.277,0.723,0.0,-0.9432
5.0,1.0,HAMLET,Has this fellow no feeling of his business? He sings in grave-making.,12,0.161,0.73,0.109,-0.1779
5.0,1.0,HORATIO,Custom hath made it in him a property of easiness.,10,0.0,0.755,0.245,0.3818
5.0,1.0,HAMLET,"'Tis e'en so. The hand of little employment hath the daintier sense. GRAVEDIGGER But age with his stealing steps Hath clawed me in his clutch, And hath shipped me into the land, As if I had never been such.",39,0.117,0.832,0.052,-0.5874
5.0,1.0,HAMLET,"That skull had a tongue in it and could sing once. How the knave jowls it to the ground as if 'twere Cain's jawbone, that did the first murder! This might be the pate of a politician which this ass now o'erreaches, one that would circumvent God, might it not?",50,0.162,0.8,0.037,-0.8409
5.0,1.0,HORATIO,"It might, my lord.",4,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,"Or of a courtier, which could say ""Good morrow, sweet lord! How dost thou, sweet lord?"" This might be my Lord Such-a-one that praised my Lord Such-a-one's horse when he went to beg it, might it not?",37,0.0,0.715,0.285,0.9145
5.0,1.0,HORATIO,"Ay, my lord.",3,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,"Why, e'en so. And now my Lady Worm's, chapless and knocked about the mazard with a sexton's spade. Here's fine revolution, an we had the trick to see 't. Did these bones cost no more the breeding but to play at loggets with them? Mine ache to think on 't. GRAVEDIGGER A pickax and a spade, a spade, For and a shrouding sheet, O, a pit of clay for to be made For such a guest is meet.",78,0.08,0.862,0.059,-0.1531
5.0,1.0,HAMLET,"There's another. Why may not that be the skull of a lawyer? Where be his quiddities now, his quillities, his cases, his tenures, and his tricks? Why does he suffer this mad knave now to knock him about the sconce with a dirty shovel and will not tell him of his action of battery? Hum, this fellow might be in 's time a great buyer of land, with his statutes, his recognizances, his fines, his double vouchers, his recoveries. Is this the fine of his fines and the recovery of his recoveries, to have his fine pate full of fine dirt? Will his vouchers vouch him no more of his purchases, and double ones too, than the length and breadth of a pair of indentures? The very conveyances of his lands will scarcely lie in this box, and must th' inheritor himself have no more, ha?",146,0.12,0.804,0.075,-0.8029
5.0,1.0,HORATIO,"Not a jot more, my lord.",6,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,Is not parchment made of sheepskins?,6,0.0,1.0,0.0,0.0
5.0,1.0,HORATIO,"Ay, my lord, and of calves' skins too.",8,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,"They are sheep and calves which seek out assurance in that. I will speak to this fellow.-- Whose grave's this, sirrah? GRAVEDIGGER  Mine, sir. O, a pit of clay for to be made For such a guest is meet.",39,0.0,0.936,0.064,0.34
5.0,1.0,HAMLET,"I think it be thine indeed, for thou liest in 't. GRAVEDIGGER  You lie out on 't, sir, and therefore 'tis not yours. For my part, I do not lie in 't, yet it is mine.",36,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,"Thou dost lie in 't, to be in 't and say it is thine. 'Tis for the dead, not for the quick; therefore thou liest. GRAVEDIGGER  'Tis a quick lie, sir; 'twill away again from me to you.",38,0.107,0.893,0.0,-0.6486
5.0,1.0,HAMLET,"What man dost thou dig it for? GRAVEDIGGER  For no man, sir.",12,0.167,0.833,0.0,-0.296
5.0,1.0,HAMLET,"What woman then? GRAVEDIGGER  For none, neither.",7,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,"Who is to be buried in 't? GRAVEDIGGER  One that was a woman, sir, but, rest her soul, she's dead.",20,0.248,0.752,0.0,-0.7876
5.0,1.0,HAMLET,"How absolute the knave is! We must speak by the card, or equivocation will undo us. By the Lord, Horatio, this three years I have took note of it: the age is grown so picked that the toe of the peasant comes so near the heel of the courtier, he galls his kibe.--How long hast thou been grave-maker? GRAVEDIGGER  Of all the days i' th' year, I came to 't that day that our last King Hamlet overcame Fortinbras.",79,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,"How long is that since? GRAVEDIGGER  Cannot you tell that? Every fool can tell that. It was that very day that young Hamlet was born--he that is mad, and sent into England.",32,0.177,0.823,0.0,-0.755
5.0,1.0,HAMLET,"Ay, marry, why was he sent into England? GRAVEDIGGER  Why, because he was mad. He shall recover his wits there. Or if he do not, 'tis no great matter there.",30,0.183,0.733,0.084,-0.6711
5.0,1.0,HAMLET,Why? GRAVEDIGGER  'Twill not be seen in him there. There the men are as mad as he.,17,0.167,0.833,0.0,-0.4939
5.0,1.0,HAMLET,"How came he mad? GRAVEDIGGER  Very strangely, they say.",9,0.449,0.551,0.0,-0.6901
5.0,1.0,HAMLET,"How ""strangely""? GRAVEDIGGER  Faith, e'en with losing his wits.",9,0.21,0.565,0.226,0.0516
5.0,1.0,HAMLET,"Upon what ground? GRAVEDIGGER  Why, here in Denmark. I have been sexton here, man and boy, thirty years.",18,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,"How long will a man lie i' th' earth ere he rot? GRAVEDIGGER  Faith, if he be not rotten before he die (as we have many pocky corses nowadays that will scarce hold the laying in), he will last you some eight year or nine year. A tanner will last you nine year.",53,0.068,0.836,0.096,0.1536
5.0,1.0,HAMLET,"Why he more than another? GRAVEDIGGER  Why, sir, his hide is so tanned with his trade that he will keep out water a great while; and your water is a sore decayer of your whoreson dead body. Here's a skull now hath lien you i' th' earth three-and-twenty years.",49,0.245,0.685,0.07,-0.8481
5.0,1.0,HAMLET,Whose was it? GRAVEDIGGER  A whoreson mad fellow's it was. Whose do you think it was?,16,0.342,0.658,0.0,-0.7757
5.0,1.0,HAMLET,"Nay, I know not. GRAVEDIGGER  A pestilence on him for a mad rogue! He poured a flagon of Rhenish on my head once. This same skull, sir, was, sir, Yorick's skull, the King's jester.",34,0.107,0.893,0.0,-0.5411
5.0,1.0,HAMLET,This? GRAVEDIGGER  E'en that.,4,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,"Let me see. Alas, poor Yorick! I knew him, Horatio--a fellow of infinite jest, of most excellent fancy. He hath bore me on his back a thousand times, and now how abhorred in my imagination it is! My gorge rises at it. Here hung those lips that I have kissed I know not how oft. Where be your gibes now? your gambols? your songs? your flashes of merriment that were wont to set the table on a roar? Not one now to mock your own grinning? Quite chapfallen? Now get you to my lady's chamber, and tell her, let her paint an inch thick, to this favor she must come. Make her laugh at that.--Prithee, Horatio, tell me one thing.",120,0.097,0.753,0.15,0.8542
5.0,1.0,HORATIO,"What's that, my lord?",4,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,Dost thou think Alexander looked o' this fashion i' th' earth?,11,0.0,1.0,0.0,0.0
5.0,1.0,HORATIO,E'en so.,2,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,And smelt so? Pah!,4,0.0,1.0,0.0,0.0
5.0,1.0,HORATIO,"E'en so, my lord.",4,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,"To what base uses we may return, Horatio! Why may not imagination trace the noble dust of Alexander till he find it stopping a bunghole?",25,0.059,0.818,0.122,0.4003
5.0,1.0,HORATIO,'Twere to consider too curiously to consider so.,8,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,"No, faith, not a jot; but to follow him thither, with modesty enough and likelihood to lead it, as thus: Alexander died, Alexander was buried, Alexander returneth to dust; the dust is earth; of earth we make loam; and why of that loam whereto he was converted might they not stop a beer barrel? Imperious Caesar, dead and turned to clay, Might stop a hole to keep the wind away. O, that that earth which kept the world in awe Should patch a wall t' expel the winter's flaw! But soft, but soft awhile! Here comes the King, The Queen, the courtiers. Who is this they follow? And with such maimed rites? This doth betoken The corse they follow did with desp'rate hand Fordo its own life. 'Twas of some estate. Couch we awhile and mark.",136,0.114,0.814,0.071,-0.8611
5.0,1.0,LAERTES,What ceremony else?,3,0.0,1.0,0.0,0.0
5.0,1.0,HAMLET,"That is Laertes, a very noble youth. Mark.",8,0.0,0.646,0.354,0.5095
5.0,1.0,LAERTES,"What ceremony else? DOCTOR Her obsequies have been as far enlarged As we have warranty. Her death was doubtful, And, but that great command o'ersways the order, She should in ground unsanctified been lodged Till the last trumpet. For charitable prayers Shards, flints, and pebbles should be thrown on her. Yet here she is allowed her virgin crants, Her maiden strewments, and the bringing home Of bell and burial.",69,0.053,0.83,0.117,0.7935
5.0,1.0,LAERTES,Must there no more be done? DOCTOR  No more be done. We should profane the service of the dead To sing a requiem and such rest to her As to peace-parted souls.,32,0.237,0.763,0.0,-0.8271
5.0,1.0,LAERTES,"Lay her i' th' earth, And from her fair and unpolluted flesh May violets spring! I tell thee, churlish priest, A minist'ring angel shall my sister be When thou liest howling.",31,0.0,0.915,0.085,0.3802
5.0,1.0,HAMLET,"What, the fair Ophelia?",4,0.0,0.566,0.434,0.3182
5.0,1.0,LAERTES,"O, treble woe Fall ten times treble on that cursed head Whose wicked deed thy most ingenious sense Deprived thee of!--Hold off the earth awhile, Till I have caught her once more in mine arms. Now pile your dust upon the quick and dead, Till of this flat a mountain you have made T' o'ertop old Pelion or the skyish head Of blue Olympus.",64,0.196,0.804,0.0,-0.9344
5.0,1.0,HAMLET,"What is he whose grief Bears such an emphasis, whose phrase of sorrow Conjures the wand'ring stars and makes them stand Like wonder-wounded hearers? This is I,",27,0.199,0.725,0.076,-0.6249
5.0,1.0,HAMLET,the Dane.,2,0.0,1.0,0.0,0.0
5.0,1.0,LAERTES,The devil take thy soul!,5,0.54,0.46,0.0,-0.69
5.0,1.0,HAMLET,"Thou pray'st not well. I prithee take thy fingers from my throat, For though I am not splenitive and rash, Yet have I in me something dangerous, Which let thy wisdom fear. Hold off thy hand.",36,0.185,0.614,0.201,0.1887
5.0,1.0,HORATIO,"Good my lord, be quiet.",5,0.0,0.58,0.42,0.4404
5.0,1.0,HAMLET,"Why, I will fight with him upon this theme Until my eyelids will no longer wag!",16,0.344,0.656,0.0,-0.6476
5.0,1.0,HAMLET,I loved Ophelia. Forty thousand brothers Could not with all their quantity of love Make up my sum. What wilt thou do for her?,24,0.0,0.722,0.278,0.8442
5.0,1.0,HAMLET,"'Swounds, show me what thou 't do. Woo't weep, woo't fight, woo't fast, woo't tear thyself, Woo't drink up eisel, eat a crocodile? I'll do 't. Dost thou come here to whine? To outface me with leaping in her grave? Be buried quick with her, and so will I. And if thou prate of mountains, let them throw Millions of acres on us, till our ground, Singeing his pate against the burning zone, Make Ossa like a wart. Nay, an thou 'lt mouth, I'll rant as well as thou.",89,0.145,0.809,0.046,-0.867
5.0,1.0,HAMLET,"Hear you, sir, What is the reason that you use me thus? I loved you ever. But it is no matter. Let Hercules himself do what he may, The cat will mew, and dog will have his day.",38,0.069,0.842,0.089,-0.0516
5.0,2.0,HAMLET,"So much for this, sir. Now shall you see the other. You do remember all the circumstance?",17,0.0,1.0,0.0,0.0
5.0,2.0,HORATIO,"Remember it, my lord!",4,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"Sir, in my heart there was a kind of fighting That would not let me sleep. Methought I lay Worse than the mutines in the bilboes. Rashly-- And praised be rashness for it; let us know, Our indiscretion sometime serves us well When our deep plots do pall; and that should learn us There's a divinity that shapes our ends, Rough-hew them how we will--",65,0.082,0.793,0.125,0.4779
5.0,2.0,HORATIO,That is most certain.,4,0.0,0.556,0.444,0.3384
5.0,2.0,HAMLET,"Up from my cabin, My sea-gown scarfed about me, in the dark Groped I to find out them; had my desire, Fingered their packet, and in fine withdrew To mine own room again, making so bold (My fears forgetting manners) to unfold Their grand commission; where I found, Horatio, A royal knavery--an exact command, Larded with many several sorts of reasons Importing Denmark's health and England's too, With--ho!--such bugs and goblins in my life, That on the supervise, no leisure bated, No, not to stay the grinding of the ax, My head should be struck off.",96,0.09,0.805,0.106,0.4008
5.0,2.0,HORATIO,Is 't possible?,3,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,Here's the commission. Read it at more leisure. But wilt thou hear now how I did proceed?,17,0.0,1.0,0.0,0.0
5.0,2.0,HORATIO,I beseech you.,3,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"Being thus benetted round with villainies, Or I could make a prologue to my brains, They had begun the play. I sat me down, Devised a new commission, wrote it fair-- I once did hold it, as our statists do, A baseness to write fair, and labored much How to forget that learning; but, sir, now It did me yeoman's service. Wilt thou know Th' effect of what I wrote?",70,0.055,0.895,0.051,-0.0644
5.0,2.0,HORATIO,"Ay, good my lord.",4,0.0,0.508,0.492,0.4404
5.0,2.0,HAMLET,"An earnest conjuration from the King, As England was his faithful tributary, As love between them like the palm might flourish, As peace should still her wheaten garland wear And stand a comma 'tween their amities, And many suchlike ases of great charge, That, on the view and knowing of these contents, Without debatement further, more or less, He should those bearers put to sudden death, Not shriving time allowed.",70,0.045,0.718,0.237,0.9485
5.0,2.0,HORATIO,How was this sealed?,4,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"Why, even in that was heaven ordinant. I had my father's signet in my purse, Which was the model of that Danish seal; Folded the writ up in the form of th' other, Subscribed it, gave 't th' impression, placed it safely, The changeling never known. Now, the next day Was our sea-fight; and what to this was sequent Thou knowest already.",62,0.0,0.873,0.127,0.8126
5.0,2.0,HORATIO,So Guildenstern and Rosencrantz go to 't.,7,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"Why, man, they did make love to this employment. They are not near my conscience. Their defeat Does by their own insinuation grow. 'Tis dangerous when the baser nature comes Between the pass and fell incensed points Of mighty opposites.",40,0.185,0.73,0.085,-0.5994
5.0,2.0,HORATIO,"Why, what a king is this!",6,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"Does it not, think thee, stand me now upon-- He that hath killed my king and whored my mother, Popped in between th' election and my hopes, Thrown out his angle for my proper life, And with such cozenage--is 't not perfect conscience To quit him with this arm? And is 't not to be damned To let this canker of our nature come In further evil?",67,0.196,0.744,0.061,-0.9197
5.0,2.0,HORATIO,It must be shortly known to him from England What is the issue of the business there.,17,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"It will be short. The interim's mine, And a man's life's no more than to say ""one."" But I am very sorry, good Horatio, That to Laertes I forgot myself, For by the image of my cause I see The portraiture of his. I'll court his favors. But, sure, the bravery of his grief did put me Into a tow'ring passion.",61,0.106,0.65,0.244,0.9048
5.0,2.0,HORATIO,"Peace, who comes here? OSRIC  Your Lordship is right welcome back to Denmark.",13,0.0,0.629,0.371,0.7579
5.0,2.0,HAMLET,"I humbly thank you, sir. Dost know this waterfly?",9,0.0,0.737,0.263,0.3612
5.0,2.0,HORATIO,"No, my good lord.",4,0.31,0.282,0.408,0.1779
5.0,2.0,HAMLET,"Thy state is the more gracious, for 'tis a vice to know him. He hath much land, and fertile. Let a beast be lord of beasts and his crib shall stand at the king's mess. 'Tis a chough, but, as I say, spacious in the possession of dirt. OSRIC  Sweet lord, if your Lordship were at leisure, I should impart a thing to you from his Majesty.",67,0.071,0.835,0.094,0.3811
5.0,2.0,HAMLET,"I will receive it, sir, with all diligence of spirit. Put your bonnet to his right use: 'tis for the head. OSRIC  I thank your Lordship; it is very hot.",30,0.0,0.861,0.139,0.4939
5.0,2.0,HAMLET,"No, believe me, 'tis very cold; the wind is northerly. OSRIC  It is indifferent cold, my lord, indeed.",18,0.2,0.8,0.0,-0.4588
5.0,2.0,HAMLET,"But yet methinks it is very sultry and hot for my complexion. OSRIC  Exceedingly, my lord; it is very sultry, as 'twere--I cannot tell how. My lord, his Majesty bade me signify to you that he has laid a great wager on your head. Sir, this is the matter--",49,0.0,0.893,0.107,0.7684
5.0,2.0,HAMLET,"I beseech you, remember. OSRIC  Nay, good my lord, for my ease, in good faith. Sir, here is newly come to court Laertes--believe me, an absolute gentleman, full of most excellent differences, of very soft society and great showing. Indeed, to speak feelingly of him, he is the card or calendar of gentry, for you shall find in him the continent of what part a gentleman would see.",68,0.0,0.758,0.242,0.9595
5.0,2.0,HAMLET,"Sir, his definement suffers no perdition in you, though I know to divide him inventorially would dozy th' arithmetic of memory, and yet but yaw neither, in respect of his quick sail. But, in the verity of extolment, I take him to be a soul of great article, and his infusion of such dearth and rareness as, to make true diction of him, his semblable is his mirror, and who else would trace him, his umbrage, nothing more. OSRIC  Your Lordship speaks most infallibly of him.",86,0.117,0.787,0.096,-0.0209
5.0,2.0,HAMLET,"The concernancy, sir? Why do we wrap the gentleman in our more rawer breath? OSRIC  Sir?",16,0.0,1.0,0.0,0.0
5.0,2.0,HORATIO,"Is 't not possible to understand in another tongue? You will to 't, sir, really.",15,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,What imports the nomination of this gentleman? OSRIC  Of Laertes?,10,0.0,1.0,0.0,0.0
5.0,2.0,HORATIO,His purse is empty already; all 's golden words are spent.,11,0.153,0.847,0.0,-0.2023
5.0,2.0,HAMLET,"Of him, sir. OSRIC  I know you are not ignorant--",10,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"I would you did, sir. Yet, in faith, if you did, it would not much approve me. Well, sir? OSRIC  You are not ignorant of what excellence Laertes is--",29,0.0,0.689,0.311,0.8694
5.0,2.0,HAMLET,"I dare not confess that, lest I should compare with him in excellence. But to know a man well were to know himself. OSRIC  I mean, sir, for his weapon. But in the imputation laid on him by them, in his meed he's unfellowed.",44,0.062,0.822,0.116,0.34
5.0,2.0,HAMLET,What's his weapon? OSRIC  Rapier and dagger.,7,0.268,0.732,0.0,-0.296
5.0,2.0,HAMLET,"That's two of his weapons. But, well-- OSRIC  The King, sir, hath wagered with him six Barbary horses, against the which he has impawned, as I take it, six French rapiers and poniards, with their assigns, as girdle, hangers, and so. Three of the carriages, in faith, are very dear to fancy, very responsive to the hilts, most delicate carriages, and of very liberal conceit.",65,0.026,0.798,0.175,0.9005
5.0,2.0,HAMLET,"What call you the ""carriages""?",5,0.0,1.0,0.0,0.0
5.0,2.0,HORATIO,"I knew you must be edified by the margent ere you had done. OSRIC  The carriages, sir, are the hangers.",20,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"The phrase would be more germane to the matter if we could carry a cannon by our sides. I would it might be ""hangers"" till then. But on. Six Barbary horses against six French swords, their assigns, and three liberal-conceited carriages-- that's the French bet against the Danish. Why is this all ""impawned,"" as you call it? OSRIC  The King, sir, hath laid, sir, that in a dozen passes between yourself and him, he shall not exceed you three hits. He hath laid on twelve for nine, and it would come to immediate trial if your Lordship would vouchsafe the answer.",101,0.0,0.989,0.011,0.0129
5.0,2.0,HAMLET,"How if I answer no? OSRIC  I mean, my lord, the opposition of your person in trial.",17,0.136,0.864,0.0,-0.296
5.0,2.0,HAMLET,"Sir, I will walk here in the hall. If it please his Majesty, it is the breathing time of day with me. Let the foils be brought, the gentleman willing, and the",32,0.0,0.929,0.071,0.3182
5.0,2.0,HAMLET,"To this effect, sir, after what flourish your nature will. OSRIC  I commend my duty to your Lordship.",18,0.0,0.847,0.153,0.4404
5.0,2.0,HAMLET,Yours. He does well to commend it himself. There are no tongues else for 's turn.,16,0.109,0.644,0.248,0.4215
5.0,2.0,HORATIO,This lapwing runs away with the shell on his head.,10,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"He did comply, sir, with his dug before he sucked it. Thus has he (and many more of the same breed that I know the drossy age dotes on) only got the tune of the time, and, out of an habit of encounter, a kind of yeasty collection, which carries them through and through the most fanned and winnowed opinions; and do but blow them to their trial, the bubbles are out. LORD  My lord, his Majesty commended him to you by young Osric, who brings back to him that you attend him in the hall. He sends to know if your pleasure hold to play with Laertes, or that you will take longer time.",115,0.016,0.886,0.098,0.9001
5.0,2.0,HAMLET,"I am constant to my purposes. They follow the King's pleasure. If his fitness speaks, mine is ready now or whensoever, provided I be so able as now. LORD  The King and Queen and all are coming down.",38,0.0,0.799,0.201,0.8074
5.0,2.0,HAMLET,In happy time. LORD  The Queen desires you to use some gentle entertainment to Laertes before you fall to play.,20,0.0,0.576,0.424,0.8957
5.0,2.0,HAMLET,She well instructs me.,4,0.0,0.588,0.412,0.2732
5.0,2.0,HORATIO,"You will lose, my lord.",5,0.403,0.597,0.0,-0.4019
5.0,2.0,HAMLET,"I do not think so. Since he went into France, I have been in continual practice. I shall win at the odds; but thou wouldst not think how ill all's here about my heart. But it is no matter.",39,0.068,0.774,0.158,0.4114
5.0,2.0,HORATIO,"Nay, good my lord--",4,0.0,0.508,0.492,0.4404
5.0,2.0,HAMLET,"It is but foolery, but it is such a kind of gaingiving as would perhaps trouble a woman.",18,0.341,0.659,0.0,-0.8047
5.0,2.0,HORATIO,"If your mind dislike anything, obey it. I will forestall their repair hither and say you are not fit.",19,0.227,0.773,0.0,-0.5733
5.0,2.0,HAMLET,"Not a whit. We defy augury. There is a special providence in the fall of a sparrow. If it be now, 'tis not to come; if it be not to come, it will be now; if it be not now, yet it will come. The readiness is all. Since no man of aught he leaves knows, what is 't to leave betimes? Let be.",64,0.052,0.876,0.072,0.3182
5.0,2.0,HAMLET,"Give me your pardon, sir. I have done you wrong; But pardon 't as you are a gentleman. This presence knows, And you must needs have heard, how I am punished With a sore distraction. What I have done That might your nature, honor, and exception Roughly awake, I here proclaim was madness. Was 't Hamlet wronged Laertes? Never Hamlet. If Hamlet from himself be ta'en away, And when he's not himself does wrong Laertes, Then Hamlet does it not; Hamlet denies it. Who does it, then? His madness. If 't be so,",93,0.249,0.648,0.103,-0.9575
5.0,2.0,HAMLET,"is of the faction that is wronged; His madness is poor Hamlet's enemy. Sir, in this audience Let my disclaiming from a purposed evil Free me so far in your most generous thoughts That I have shot my arrow o'er the house And hurt my brother.",46,0.32,0.571,0.109,-0.9233
5.0,2.0,LAERTES,"I am satisfied in nature, Whose motive in this case should stir me most To my revenge; but in my terms of honor I stand aloof and will no reconcilement Till by some elder masters of known honor I have a voice and precedent of peace To keep my name ungored. But till that time I do receive your offered love like love And will not wrong it.",68,0.056,0.579,0.365,0.9852
5.0,2.0,HAMLET,I embrace it freely And will this brothers' wager frankly play.-- Give us the foils. Come on.,17,0.0,0.729,0.271,0.6369
5.0,2.0,LAERTES,"Come, one for me.",4,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"I'll be your foil, Laertes; in mine ignorance Your skill shall, like a star i' th' darkest night, Stick fiery off indeed.",22,0.293,0.616,0.091,-0.6808
5.0,2.0,LAERTES,"You mock me, sir.",4,0.483,0.517,0.0,-0.4215
5.0,2.0,HAMLET,"No, by this hand.",4,0.297,0.27,0.432,0.25
5.0,2.0,HAMLET,"Very well, my lord. Your Grace has laid the odds o' th' weaker side.",14,0.152,0.576,0.272,0.3167
5.0,2.0,LAERTES,This is too heavy. Let me see another.,8,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"This likes me well. These foils have all a length? OSRIC  Ay, my good lord.",15,0.0,0.585,0.415,0.7783
5.0,2.0,HAMLET,"Come on, sir.",3,0.0,1.0,0.0,0.0
5.0,2.0,LAERTES,"Come, my lord.",3,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,One.,1,0.0,1.0,0.0,0.0
5.0,2.0,LAERTES,No.,1,1.0,0.0,0.0,-0.296
5.0,2.0,HAMLET,"Judgment! OSRIC  A hit, a very palpable hit.",8,0.0,1.0,0.0,0.0
5.0,2.0,LAERTES,"Well, again.",2,0.0,0.323,0.677,0.2732
5.0,2.0,HAMLET,I'll play this bout first. Set it by awhile. Come.  Another hit. What say you?,15,0.0,0.854,0.146,0.34
5.0,2.0,LAERTES,"A touch, a touch. I do confess 't.",8,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,Good madam.,2,0.0,0.256,0.744,0.4404
5.0,2.0,HAMLET,"I dare not drink yet, madam--by and by.",8,0.0,1.0,0.0,0.0
5.0,2.0,LAERTES,"My lord, I'll hit him now.",6,0.0,1.0,0.0,0.0
5.0,2.0,LAERTES,And yet it is almost against my conscience.,8,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"Come, for the third, Laertes. You do but dally. I pray you pass with your best violence. I am afeard you make a wanton of me.",26,0.164,0.581,0.254,0.4767
5.0,2.0,LAERTES,Say you so? Come on. OSRIC  Nothing neither way.,9,0.0,1.0,0.0,0.0
5.0,2.0,LAERTES,Have at you now!,4,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"Nay, come again. OSRIC  Look to the Queen there, ho!",10,0.0,1.0,0.0,0.0
5.0,2.0,HORATIO,"They bleed on both sides.--How is it, my lord? OSRIC  How is 't, Laertes?",14,0.0,1.0,0.0,0.0
5.0,2.0,LAERTES,"Why as a woodcock to mine own springe, Osric. I am justly killed with mine own treachery.",17,0.243,0.757,0.0,-0.6705
5.0,2.0,HAMLET,How does the Queen?,4,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,O villainy! Ho! Let the door be locked. Treachery! Seek it out.,12,0.309,0.691,0.0,-0.6679
5.0,2.0,LAERTES,"It is here, Hamlet. Hamlet, thou art slain. No med'cine in the world can do thee good. In thee there is not half an hour's life. The treacherous instrument is in thy hand, Unbated and envenomed. The foul practice Hath turned itself on me. Lo, here I lie, Never to rise again. Thy mother's poisoned. I can no more. The King, the King's to blame.",65,0.137,0.78,0.083,-0.4404
5.0,2.0,HAMLET,"The point envenomed too! Then, venom, to thy work. ALL  Treason, treason!",12,0.39,0.61,0.0,-0.7494
5.0,2.0,HAMLET,"Here, thou incestuous, murd'rous, damned Dane, Drink off this potion. Is thy union here? Follow my mother.",17,0.14,0.86,0.0,-0.3818
5.0,2.0,LAERTES,"He is justly served. It is a poison tempered by himself. Exchange forgiveness with me, noble Hamlet. Mine and my father's death come not upon thee, Nor thine on me.",30,0.197,0.667,0.136,-0.5106
5.0,2.0,HAMLET,"Heaven make thee free of it. I follow thee.-- I am dead, Horatio.--Wretched queen, adieu.-- You that look pale and tremble at this chance, That are but mutes or audience to this act, Had I but time (as this fell sergeant, Death, Is strict in his arrest), O, I could tell you-- But let it be.--Horatio, I am dead. Thou livest; report me and my cause aright To the unsatisfied.",70,0.233,0.696,0.071,-0.9455
5.0,2.0,HORATIO,Never believe it. I am more an antique Roman than a Dane. Here's yet some liquor left.,17,0.0,1.0,0.0,0.0
5.0,2.0,HAMLET,"As thou 'rt a man, Give me the cup. Let go! By heaven, I'll ha 't. O God, Horatio, what a wounded name, Things standing thus unknown, shall I leave behind me! If thou didst ever hold me in thy heart, Absent thee from felicity awhile And in this harsh world draw thy breath in pain To tell my story. What warlike noise is this? OSRIC Young Fortinbras, with conquest come from Poland, To th' ambassadors of England gives This warlike volley.",82,0.096,0.816,0.088,-0.1677
5.0,2.0,HAMLET,"O, I die, Horatio! The potent poison quite o'ercrows my spirit. I cannot live to hear the news from England. But I do prophesy th' election lights On Fortinbras; he has my dying voice. So tell him, with th' occurrents, more and less, Which have solicited--the rest is silence. O, O, O, O!",53,0.098,0.874,0.028,-0.5862
5.0,2.0,HORATIO,"Now cracks a noble heart. Good night, sweet prince, And flights of angels sing thee to thy rest. Why does the drum come hither? FORTINBRAS  Where is this sight?",29,0.0,0.73,0.27,0.8504
5.0,2.0,HORATIO,"What is it you would see? If aught of woe or wonder, cease your search. FORTINBRAS This quarry cries on havoc. O proud Death, What feast is toward in thine eternal cell That thou so many princes at a shot So bloodily hast struck? AMBASSADOR  The sight is dismal, And our affairs from England come too late. The ears are senseless that should give us hearing To tell him his commandment is fulfilled, That Rosencrantz and Guildenstern are dead. Where should we have our thanks?",85,0.23,0.687,0.083,-0.9486
